,ids,texts,user_ids,user_screen_name,sources,retweeteds,retweet_counts,is_quote_statuses,in_reply_to_user_ids,in_reply_to_screen_names,favoriteds,favorite_counts,user_mentionses,created_ats
515,1370203279523680257,"RT @CISDI_ID: *gak boleh nanya umur*
*gak boleh nanya agama*
*gak boleh nanya gaji*
*gak boleh nanya kapan nikah*
*gak boleh nanya jenis ke…",63095769,rardiyase,Twitter Web App,False,2,True,,,False,0,"[{'screen_name': 'CISDI_ID', 'name': 'CISDI #DaruratKesehatan 😷🏥', 'id': 334069024, 'id_str': '334069024', 'indices': [3, 12]}]",2021-03-12 02:41:33
516,1370203212003823617,"Hasil uji klinis mengungkap vaksin COVID-19 Novavax 86 persen efektif mengatasi varian baru Corona Inggris, dan 96… https://t.co/ciODHsRxsl",69183155,detikcom,Echobox,False,2,False,,,False,22,[],2021-03-12 02:41:17
517,1370203149261099018,"From Tom Hanks to virtual concerts, a look back at how COVID-19 changed entertainment https://t.co/e4sscA2dnU https://t.co/TI5PxIhoHj",2926379178,okevisionesia,dlvr.it,False,0,False,,,False,1,[],2021-03-12 02:41:02
518,1370203088565460996,"Cegah Penyebaran Corona, Brimob Jabar Semprotkan Disinfektan Di SDN Paripurna Cibungur https://t.co/dzlfyX4Qbv",737361078242271236,bewara_jabar,WordPress.com,False,0,False,,,False,0,[],2021-03-12 02:40:48
519,1370202915432919040,"Dulang Perhatian Rakyat, 4 Eks Presiden AS Beralih Jadi Bintang Iklan Vaksin Corona https://t.co/G00TNZY8hc",30617522,WartaEkonomi,Warta Ekonomi,False,0,False,,,False,0,[],2021-03-12 02:40:06
520,1370202898135576577,Joe Biden Optimistis Vaksinasi Covid-19 bagi Warga Amerika Serikat Bisa Rampung Mei 2021 https://t.co/f83KCjcsv1,1324631393704423424,prmn_bogor,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:40:02
521,1370202672624668673,"Usai Tes Swab ke-38, Mantan Gubenur Sumbar Irwan Prayitno Positif Covid-19 https://t.co/qmBFa5OK6Y",198116133,padangkitacom,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:39:08
522,1370202449508589569,Babinsa  Koramil 05/Reban  melaksanakan pemantauan dan pengamanan pelaksanaan penyuntikkan vaksin Covid-19  tahap I… https://t.co/fJL1fih66l,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:38:15
523,1370202196315312133,Bhabinkamtibmas Kel Rawajati Polsek Pancoran Aiptu Suwondo menyalurkan sembako untuk warga yang isolasi mandiri mel… https://t.co/ZEJ9vZ28on,208007328,PolsekPancoran,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:37:15
524,1370202185888264193,Meghimbau dan mengedukasi para pemilik ruko dan pengunjung di pasar Polokarto agar tetap waspada melaksanakan proto… https://t.co/vNuYNab4Uc,3826044854,KODIM0726_SKH,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:37:12
525,1370202130770923522,"RT @mucovid19: Bagi @muhammadiyah, vaksinasi adalah IKHTIAR MAKSIMAL untuk mengakhiri pandemi COVID-19

Jadi, ayo kita vaksinasi ini bersam…",14508092,MohArifWidarto,Twitter for Android,False,16,False,,,False,0,"[{'screen_name': 'mucovid19', 'name': 'Muhammadiyah Covid-19 Command Center', 'id': 1239883716647776256, 'id_str': '1239883716647776256', 'indices': [3, 13]}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [20, 33]}]",2021-03-12 02:36:59
526,1370202068439461888,"Vaksinasi Covid-19 Done!! 

2 Dosis vaksin covid udah masuk dlm tubuh.. 
 Semoga dijauhkan dr Virus Corona dan Pand… https://t.co/LPUk1keyO0",77733694,iman_budi,Instagram,False,0,False,,,False,0,[],2021-03-12 02:36:44
527,1370201858891911171,Anggota Koramil 04/Bawang bersama Anggota Polsek Bawang melaksanakan pemantauan dan pengamanan pelaksanaan penyunti… https://t.co/5adVpG7Jil,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:35:54
528,1370201822216871940,"RT @oxfara: Long COVID-19 terbagi mjd 2 
1. On going symptomatic COVID-19 yang berlangsung 4-12 minggu sejak onset gejala
2. Post COVID syn…",278894686,yohanalintang,Twitter Web App,False,1,False,,,False,0,"[{'screen_name': 'oxfara', 'name': 'Every Issue Is Health Issue', 'id': 31079332, 'id_str': '31079332', 'indices': [3, 10]}]",2021-03-12 02:35:46
529,1370201325300895746,Meghimbau dan mengedukasi para pemilik ruko dan pemilik usaha di sepanjang jalan di Kecamatan Gatak agar tetap wasp… https://t.co/ue4EjYs8TS,3826044854,KODIM0726_SKH,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:33:47
530,1370201212352618497,"Positif Corona Aktif Kembali Turun Jadi 285 Kasus, Berikut Ini Sebarannya Tiap Desa/Kelurahan https://t.co/wIgO8I4r3O",933979856898965505,Sukoharjo_News,IFTTT,False,0,False,,,False,0,[],2021-03-12 02:33:20
531,1370201059809914884,"PPKM Mikro ampuh kendalikan covid

#PPKMKendalikanCorona

https://t.co/7erkgKJ4pM",950926657967112195,mahesatiwi,Twitter for Android,False,0,False,,,False,1,[],2021-03-12 02:32:44
532,1370200938791673857,Babinsa  Koramil 09/Blado Koptu Purnomo dan Bhabinkamtibmas Polsek Blado Brigadir Pol Agung  bersama Perangkat Desa… https://t.co/0IPgWy0Rcv,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:32:15
533,1370200786555318275,BTN KC Ciputat Salurkan Bantuan Penanganan Covid-19 https://t.co/7b7q9IgODo,1209061266,radarbantencoid,WordPress.com,False,0,False,,,False,0,[],2021-03-12 02:31:39
534,1370200663569788935,"Seng, mineral yang memiliki sifat antivirus, dinilai bisa membantu mencegah dan mempercepat penyembuhan Covid-19 de… https://t.co/OMCVgbMOnW",255866913,hariankompas,Twitter Web App,False,0,False,,,False,3,[],2021-03-12 02:31:09
535,1370200645916106757,"RT @mary_k_krause: CAP #pathologists discuss the impact of COVID-19 on public health, including health disparities. Watch now: https://t.co…",111684575,MaryKerriganL,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'mary_k_krause', 'name': 'Mary Katherine Krause', 'id': 15774623, 'id_str': '15774623', 'indices': [3, 17]}]",2021-03-12 02:31:05
536,1370200638492045313,"Update Covid-19, Pasien Wisma Atlet Kemayoran Berkurang 164 Orang https://t.co/DjRUgprexa",118646322,Bisniscom,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:31:03
537,1370200567096692737,Operasi Yustisi Protokol Kesehatan &amp; pengawasan PPKM Mikro Guna Menekan laju penularan Virus Covid-19 serta pembagi… https://t.co/GTvKtt4y9n,1323038295698276352,TamtomoRudi,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:30:46
538,1370200386913538048,Antisipasi Lonjakan Kasus Covid-19 Airin Rachmi Diany Resmikan RLC Zona 2: Tangerang Selatan |… https://t.co/fFNHwzpJuh,1203017049389203457,IndoTv5,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:30:03
539,1370200384787025920,“RAKOR “ Polri Bersama Forkopimda Tangerang Raya Serius Tanggulangi Covid-19: Kota Tangerang |… https://t.co/PsDqJu0NwY,1203017049389203457,IndoTv5,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:30:03
540,1370200342940454913,"*gak boleh nanya umur*
*gak boleh nanya agama*
*gak boleh nanya gaji*
*gak boleh nanya kapan nikah*
*gak boleh nany… https://t.co/F7J0MQGpK4",334069024,CISDI_ID,Twitter for Android,False,2,True,,,False,7,[],2021-03-12 02:29:53
541,1370200321218080768,"Duta Besar Jerman Untuk Indonesia Peter Schoof 
Girang Vaksin AstraZeneca Tiba Di Tanah Air

#Vaksin… https://t.co/VCOvbFaKd4",712276389286686721,RakyatMerdeka99,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:29:48
542,1370200303635558401,@triajaaa @MyoIie @TerunaPertiwi @mohmahfudmd @tunagajah @monsterhiphoop @Mun4fikunn @Corona_KafirNw 😍,996826469400629248,kopitoba,Twitter for Android,False,0,False,2476373749.0,triajaaa,False,0,"[{'screen_name': 'triajaaa', 'name': 'tria 👠', 'id': 2476373749, 'id_str': '2476373749', 'indices': [0, 9]}, {'screen_name': 'MyoIie', 'name': '용기', 'id': 78210361, 'id_str': '78210361', 'indices': [10, 17]}, {'screen_name': 'TerunaPertiwi', 'name': 'Teruna Negeri (Keutuhan NKRI Kita mesti Jaga)', 'id': 1081371921864830976, 'id_str': '1081371921864830976', 'indices': [18, 32]}, {'screen_name': 'mohmahfudmd', 'name': 'Mahfud MD', 'id': 282006208, 'id_str': '282006208', 'indices': [33, 45]}, {'screen_name': 'tunagajah', 'name': ""i'm_nuna"", 'id': 967056091010842624, 'id_str': '967056091010842624', 'indices': [46, 56]}, {'screen_name': 'monsterhiphoop', 'name': 'MONSTA X', 'id': 868706630480797697, 'id_str': '868706630480797697', 'indices': [57, 72]}, {'screen_name': 'Mun4fikunn', 'name': '#CabutSKB2Menteri #NM', 'id': 311528552, 'id_str': '311528552', 'indices': [73, 84]}, {'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [85, 100]}]",2021-03-12 02:29:44
543,1370199918627889152,Dalam rangka memutus mata rantai penularan virus corona Bintara Pembina Desa (Babinsa)  Koramil 01/Subah Serda Sonh… https://t.co/Gw6QNJsGCu,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:28:12
544,1370199894191865861,@triajaaa @MyoIie @TerunaPertiwi @mohmahfudmd @tunagajah @monsterhiphoop @Mun4fikunn @Corona_KafirNw Ehmmm dukung kamu juga 🤪,996826469400629248,kopitoba,Twitter for Android,False,0,False,2476373749.0,triajaaa,False,0,"[{'screen_name': 'triajaaa', 'name': 'tria 👠', 'id': 2476373749, 'id_str': '2476373749', 'indices': [0, 9]}, {'screen_name': 'MyoIie', 'name': '용기', 'id': 78210361, 'id_str': '78210361', 'indices': [10, 17]}, {'screen_name': 'TerunaPertiwi', 'name': 'Teruna Negeri (Keutuhan NKRI Kita mesti Jaga)', 'id': 1081371921864830976, 'id_str': '1081371921864830976', 'indices': [18, 32]}, {'screen_name': 'mohmahfudmd', 'name': 'Mahfud MD', 'id': 282006208, 'id_str': '282006208', 'indices': [33, 45]}, {'screen_name': 'tunagajah', 'name': ""i'm_nuna"", 'id': 967056091010842624, 'id_str': '967056091010842624', 'indices': [46, 56]}, {'screen_name': 'monsterhiphoop', 'name': 'MONSTA X', 'id': 868706630480797697, 'id_str': '868706630480797697', 'indices': [57, 72]}, {'screen_name': 'Mun4fikunn', 'name': '#CabutSKB2Menteri #NM', 'id': 311528552, 'id_str': '311528552', 'indices': [73, 84]}, {'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [85, 100]}]",2021-03-12 02:28:06
545,1370199804769234944,"Berisiko Lebih Tinggi 1,4 Kali 
Kaum Adam Dominasi Kematian Akibat Covid

#SatgasCovid19 #pakaimasker #jagajarak… https://t.co/A7Sk2rG9ED",712276389286686721,RakyatMerdeka99,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:27:45
546,1370199736557338624,"RT @Partono_ADjem: Mengecoh corona dgn mengubah cuti bersama.
Coronanya ga terkecoh, ekonomi rakyat nyungseppp smpe gorong2.",82691255,Pipelpawer165,Twitter for Android,False,19,True,,,False,0,"[{'screen_name': 'Partono_ADjem', 'name': 'Partono Ahmet Djemat', 'id': 830258717341806592, 'id_str': '830258717341806592', 'indices': [3, 17]}]",2021-03-12 02:27:28
547,1370199695591571456,"Patuh dan taat prokes merupakan hal yg mutlak dilaksanakan demi menghindarkan diri dari bahaya Covid 19,seperti hal… https://t.co/iX101Gn3kn",1179408504907419648,polsek_minggir,Instagram,False,0,False,,,False,1,[],2021-03-12 02:27:19
548,1370199549084463106,@MyoIie @TerunaPertiwi @triajaaa @mohmahfudmd @tunagajah @monsterhiphoop @Mun4fikunn @Corona_KafirNw Saya dukung kamu deh 😅,996826469400629248,kopitoba,Twitter for Android,False,0,False,78210361.0,MyoIie,False,0,"[{'screen_name': 'MyoIie', 'name': '용기', 'id': 78210361, 'id_str': '78210361', 'indices': [0, 7]}, {'screen_name': 'TerunaPertiwi', 'name': 'Teruna Negeri (Keutuhan NKRI Kita mesti Jaga)', 'id': 1081371921864830976, 'id_str': '1081371921864830976', 'indices': [8, 22]}, {'screen_name': 'triajaaa', 'name': 'tria 👠', 'id': 2476373749, 'id_str': '2476373749', 'indices': [23, 32]}, {'screen_name': 'mohmahfudmd', 'name': 'Mahfud MD', 'id': 282006208, 'id_str': '282006208', 'indices': [33, 45]}, {'screen_name': 'tunagajah', 'name': ""i'm_nuna"", 'id': 967056091010842624, 'id_str': '967056091010842624', 'indices': [46, 56]}, {'screen_name': 'monsterhiphoop', 'name': 'MONSTA X', 'id': 868706630480797697, 'id_str': '868706630480797697', 'indices': [57, 72]}, {'screen_name': 'Mun4fikunn', 'name': '#CabutSKB2Menteri #NM', 'id': 311528552, 'id_str': '311528552', 'indices': [73, 84]}, {'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [85, 100]}]",2021-03-12 02:26:44
549,1370199502250942464,5 Gaya Mewah Cita Citata yang Namanya Muncul di Sidang Korupsi Mensos: Cita Citata membantah menerima uang dari dan… https://t.co/bHqvNII59d,2462686290,Dreamcoid,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:26:33
550,1370199450673582081,Produsen vaksin akan dapat memodifikasi vaksinnya sehingga efektivitasnya tetap terjaga kalau nanti mutasi terus be… https://t.co/D6wYBfpkLh,255866913,hariankompas,Twitter Web App,False,1,False,,,False,1,[],2021-03-12 02:26:20
551,1370199437423771649,"RT @AdhyDault: ""Ke Jakarta aku kan kembali
Walaupun apa yang kan terjadi...""

Kenangan saat bantu ngamen di Jogja awal tahun lalu sebelum p…",1292731954945695744,medsoswargadki,Twitter for Android,False,7,False,,,False,0,"[{'screen_name': 'AdhyDault', 'name': 'Adhyaksa Dault', 'id': 2179818709, 'id_str': '2179818709', 'indices': [3, 13]}]",2021-03-12 02:26:17
552,1370199412140433408,@Mun4fikunn @triajaaa @MyoIie @mohmahfudmd @tunagajah @TerunaPertiwi @monsterhiphoop @Corona_KafirNw Yes... Budaya… https://t.co/Aed116wJkE,996826469400629248,kopitoba,Twitter for Android,False,0,False,311528552.0,Mun4fikunn,False,0,"[{'screen_name': 'Mun4fikunn', 'name': '#CabutSKB2Menteri #NM', 'id': 311528552, 'id_str': '311528552', 'indices': [0, 11]}, {'screen_name': 'triajaaa', 'name': 'tria 👠', 'id': 2476373749, 'id_str': '2476373749', 'indices': [12, 21]}, {'screen_name': 'MyoIie', 'name': '용기', 'id': 78210361, 'id_str': '78210361', 'indices': [22, 29]}, {'screen_name': 'mohmahfudmd', 'name': 'Mahfud MD', 'id': 282006208, 'id_str': '282006208', 'indices': [30, 42]}, {'screen_name': 'tunagajah', 'name': ""i'm_nuna"", 'id': 967056091010842624, 'id_str': '967056091010842624', 'indices': [43, 53]}, {'screen_name': 'TerunaPertiwi', 'name': 'Teruna Negeri (Keutuhan NKRI Kita mesti Jaga)', 'id': 1081371921864830976, 'id_str': '1081371921864830976', 'indices': [54, 68]}, {'screen_name': 'monsterhiphoop', 'name': 'MONSTA X', 'id': 868706630480797697, 'id_str': '868706630480797697', 'indices': [69, 84]}, {'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [85, 100]}]",2021-03-12 02:26:11
553,1370199352195477505,https://t.co/81ePNhh8G7,277796372,bythesea66,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:25:57
554,1370199346470354947,RT @Smackenziekerr: COVID-19 early treatment: real-time analysis of 330 studies https://t.co/p34qFZiXXd #c19study via @CovidAnalysis,789845232,madrynha2012,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'Smackenziekerr', 'name': 'MacKenzie', 'id': 1255587054328655874, 'id_str': '1255587054328655874', 'indices': [3, 18]}, {'screen_name': 'CovidAnalysis', 'name': 'Covid Analysis', 'id': 1268382058432221186, 'id_str': '1268382058432221186', 'indices': [118, 132]}]",2021-03-12 02:25:55
555,1370199296826511362,Operasi Yustisi Protokol Kesehatan &amp; pengawasan PPKM Mikro Guna Menekan laju penularan Virus Covid-19 serta pembagi… https://t.co/ST2fnzAGu7,1323038295698276352,TamtomoRudi,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:25:44
556,1370199156011139072,Dalam rangka memutus mata rantai penularan virus corona Bintara Babinsa  Koramil 06/Tersono Peltu Arifin  bersama P… https://t.co/oQgw9wMbkL,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:25:10
557,1370199112717533184,"@Corona_KafirNw @EmmanuelMacron Yaa...begitulah kalo cara beragama seperti komik Lucky Luke,

Ngomongnya lebih cepat dari berpikirnya 😂😂🤣🤣",222422863,monasammy,Twitter for Android,False,0,False,1.3115739791030764e+18,Corona_KafirNw,False,0,"[{'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [0, 15]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [16, 31]}]",2021-03-12 02:25:00
558,1370199070816436224,"Pelayanan masyarakat pagi hari di depan Kantor Pos kota Magelang guna mewujudkan kamseltibcarlantas, Jumat(12/3).… https://t.co/0FcwMQAN2z",187885984,satlantas_mglta,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:24:50
559,1370199063107280898,Operasi Yustisi Protokol Kesehatan &amp; pengawasan PPKM Mikro Guna Menekan laju penularan Virus Covid-19 serta pembagi… https://t.co/4p6cuhN3hn,1323038295698276352,TamtomoRudi,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:24:48
560,1370199059626090496,"Sudah Sita Rp 470 Juta dari Warga Sokawera Cilongok, Kejari Purwokerto Belum Tetapkan Tersangka Dalam Dugaan Penyel… https://t.co/tavhXgEY64",3245882905,radarmasnetwork,WordPress.com,False,0,False,,,False,0,[],2021-03-12 02:24:47
561,1370198976738201600,Satgas  Covid-19 menanggapi isu terkait adanya sindikat vaksin palsu yang berada di China dan Afrika Selatan. Juru… https://t.co/F4DTdReun1,1039874077,info_b4ngsa,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:24:27
562,1370198867103285251,RT @detikHealth: Tiga negara Eropa menunda penggunaan vaksin AstraZeneca terkait laporan kasus pembekuan darah. AstraZeneca menegaskan tak…,1237551506309525507,HendraK13007031,Twitter Web App,False,4,False,,,False,0,"[{'screen_name': 'detikHealth', 'name': 'detikHealth', 'id': 104446991, 'id_str': '104446991', 'indices': [3, 15]}]",2021-03-12 02:24:01
563,1370198828758958082,Alhamdulilah..selesai vaksinasi covid 19 tahap 1..,1201066681801441280,Jatirasa4,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:23:52
564,1370198745548087298,"Hmmmm 
Ditengah Pandemi covid-19 banyak warga yg memperbincangkan ""KAPAN BST DKI UNTUK FEBRUARI CAIR...? Ini sudah… https://t.co/wyrHiPQaxN",126916183,abadilaia,Twitter for Android,False,1,False,,,False,2,[],2021-03-12 02:23:32
565,1370198698626445317,"••Terus Bergerak Dan Berkarya••

Jumat, 12 Maret 2021
Kejaksaan Negeri Kota Madiun telah melaksanakan Giat Rutin Go… https://t.co/HTI9M4YBqE",1273461547885449216,KN_kotamadiun,Twitter for Android,False,0,False,,,False,1,[],2021-03-12 02:23:21
566,1370198592237883392,"Satukan Tekad Cegah Penyebaran Covid-19
Dengan Menerapkan 5M https://t.co/qqWaXokgNz",1325716139305889792,PolsekKjb,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:22:56
567,1370198556259221504,Pendaki wajib membawa keterangan negatif Covid-19 dan karantina 1 pekan. https://t.co/meceolFPcl,22126902,republikaonline,roltweet,False,1,False,,,False,4,[],2021-03-12 02:22:47
568,1370198505252294656,"Patuhi Protokol kesehatan 
Sebagai Upaya Pencegahan Penyebaran Covid-19 Anggota Polsek Tambakboyo Polres Tuban Mela… https://t.co/Rteh5Jsn3r",1009655326021378048,BambangHimawan4,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 02:22:35
569,1370198467100909573,"Pada tahap kedua ini, Pemda Provinsi Bengkulu menargetkan vaksinasi bagi kelompok Lansia dan kelompok petugas publi… https://t.co/TKPNB9dLZz",161236190,KemenkesRI,Twitter for iPhone,False,6,False,161236190.0,KemenkesRI,False,12,[],2021-03-12 02:22:26
570,1370198457252597763,"RT @Kemendag: 1. Kementerian Perdagangan melakukan vaksinasi Covid-19 bagi 3.464 pegawai secara bertahap pada 11—13 Maret 2021.

#Vaksinasi…",1319804424135397376,Brianarrofi26,Twitter for Android,False,2,False,,,False,0,"[{'screen_name': 'Kemendag', 'name': 'Kemendag', 'id': 121293218, 'id_str': '121293218', 'indices': [3, 12]}]",2021-03-12 02:22:23
571,1370198414013517833,"RT @Kemendag: Tekan penyebaran Covid-19, Kementerian Perdagangan melaksanakan vaksinasi bagi seluruh pegawai.

Simak pada twit berikut, ya.…",1319804424135397376,Brianarrofi26,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'Kemendag', 'name': 'Kemendag', 'id': 121293218, 'id_str': '121293218', 'indices': [3, 12]}]",2021-03-12 02:22:13
572,1370198325115252736,"RT @Kemendag: 1. Kementerian Perdagangan melakukan vaksinasi Covid-19 bagi 3.464 pegawai secara bertahap pada 11—13 Maret 2021.

#Vaksinasi…",53870131,gusbayu,Twitter for Android,False,2,False,,,False,0,"[{'screen_name': 'Kemendag', 'name': 'Kemendag', 'id': 121293218, 'id_str': '121293218', 'indices': [3, 12]}]",2021-03-12 02:21:52
573,1370198254848118792,Dalam rangka memutus mata rantai penularan virus corona Bintara Pembina Desa (Babinsa)  Koramil 07/Bandar Serka  Mi… https://t.co/DPSsODyOC4,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:21:35
574,1370197821207375876,"Dengan tambahan itu, maka sudah ada 10.802 orang di NTT terpapar virus. https://t.co/b4JneY0zW0",22126902,republikaonline,roltweet,False,0,False,,,False,3,[],2021-03-12 02:19:52
575,1370197678223630342,"@kangparkirr @SimpleM81378523 Nder, jangankan rumah makan. Warkop kecil.ku aja juga jadi sasaran, ada yg tanem paku… https://t.co/MRJJ2uM5MN",2224161907,DandelionMSenja,Twitter for Android,False,0,False,8.00136327517782e+17,kangparkirr,False,0,"[{'screen_name': 'kangparkirr', 'name': 'Mr. P', 'id': 800136327517782016, 'id_str': '800136327517782016', 'indices': [0, 12]}, {'screen_name': 'SimpleM81378523', 'name': 'SimpleMan', 'id': 1095352812840472576, 'id_str': '1095352812840472576', 'indices': [13, 29]}]",2021-03-12 02:19:18
576,1370197402133524483,"@annisarahmaaw Corona gag nyerang pipi,",738749016,khoirulhuda90,Twitter for Android,False,0,False,1.0170671287660954e+18,annisarahmaaw,False,0,"[{'screen_name': 'annisarahmaaw', 'name': 'nisa!', 'id': 1017067128766095360, 'id_str': '1017067128766095360', 'indices': [0, 14]}]",2021-03-12 02:18:12
577,1370197369770315776,Waspada Mutasi Baru Corona https://t.co/ZhniRlWoW7 https://t.co/IvEWiGgloA,2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:18:04
578,1370197200471420930,Anggota Koramil 01 Sukoharjo menyampaikan himbauan Protokol kesehatan kepada para pedagang dan pengunjung pasar cup… https://t.co/RCfaFT1avR,3826044854,KODIM0726_SKH,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:17:24
579,1370197180456177665,"Waspada, Ada 5 Gejala Baru Covid-19 Selain Gangguan Pernapasan, Kenali Ciri-cirinya

https://t.co/JpCqDix1RS",1239919987227127808,Tribun_Bogor,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:17:19
580,1370197164769517569,"RT @KemenkesRI: Untuk mendukung seniman &amp; budayawan kembali berkarya di tengah pandemi, Pemerintah menggelar vaksinasi perdana di Padepokan…",3327956870,kpukudus,Twitter Web App,False,12,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 02:17:15
581,1370197144930426881,"Para Mantan Presiden Amerika, Kecuali Donald Trump, Kampanyekan Program Vaksinasi Covid-19 https://t.co/cLrIELur8v https://t.co/IAwFtLZaj9",2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:17:11
582,1370197135178731522,WHO Tidak Sarankan Penggunaan Paspor Vaksin Untuk Syarat Travelling https://t.co/T03qfLKFJK https://t.co/gl7RSFrRY0,2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 02:17:08
583,1370196964336406530,Tiga negara Eropa menunda penggunaan vaksin AstraZeneca terkait laporan kasus pembekuan darah. AstraZeneca menegask… https://t.co/8UNimUuf1Y,104446991,detikHealth,Echobox,False,4,False,,,False,9,[],2021-03-12 02:16:27
584,1370196915652943876,"RT @HaiMagazine: Siap-siap Giliran Driver Ojol, Pilot Sampai Pramugari Ikut Vaksinasi Covid-19 Pekan Depan! https://t.co/YCw9oISnlc https:/…",1458617708,KurniawanRicho,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'HaiMagazine', 'name': 'HAI is wearing a mask', 'id': 32358893, 'id_str': '32358893', 'indices': [3, 15]}]",2021-03-12 02:16:16
585,1370196874330660866,Dalam rangka memutus mata rantai penularan virus corona Bintara Pembina Desa (Babinsa)  Koramil 11/Warungasem Sertu… https://t.co/tW6wjpwhjy,970492959115194368,kodim0736batang,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:16:06
586,1370196805888012289,"RT @Kartikadessi026: dulu suami pas masih dapet gaji, masih bisa nyimpen, skrang kena PHK akibat corona, penghasilan hanya dri ngojek. aku…",1962677354,catore_wahh,Twitter for Android,False,0,False,,,False,0,"[{'screen_name': 'Kartikadessi026', 'name': 'Deasy_kartika🦋', 'id': 3621455712, 'id_str': '3621455712', 'indices': [3, 19]}]",2021-03-12 02:15:50
587,1370196669669679112,"RT @mucovid19: Bagi @muhammadiyah, vaksinasi adalah IKHTIAR MAKSIMAL untuk mengakhiri pandemi COVID-19

Jadi, ayo kita vaksinasi ini bersam…",1021735849472344064,muallimin_jogja,Twitter for Android,False,16,False,,,False,0,"[{'screen_name': 'mucovid19', 'name': 'Muhammadiyah Covid-19 Command Center', 'id': 1239883716647776256, 'id_str': '1239883716647776256', 'indices': [3, 13]}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [20, 33]}]",2021-03-12 02:15:17
588,1370196617102430208,Komite Olimpiade Cina menawarkan vaksin Covid-19 buatan Cina untuk disuntikkan ke para peserta Olimpiade Tokyo 2020… https://t.co/LFLd7T9xHz,1288405693897170945,Acuantodaycom,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 02:15:05
